batch_size,lr,num_neurons_pos,num_hidden_layers_pos,num_neurons_neg,num_hidden_layers_neg,value
502.0,0.004391654303792467,151.0,2.0,409.0,10.0,-0.00232991945464164
896.0,0.007479825220561712,1201.0,1.0,510.0,6.0,-0.0011616097204387187
456.0,0.008395009797280464,549.0,2.0,1234.0,10.0,-646488.1875
724.0,0.007107079975890914,898.0,2.0,1219.0,5.0,-0.03136487610638142
367.0,0.0016771513863967904,1137.0,7.0,1429.0,6.0,-0.0020307313720695675
491.0,0.00389599222818343,461.0,8.0,578.0,1.0,-0.0019532212696503847
593.0,0.008065570898792989,460.0,4.0,202.0,5.0,-0.0022147671913262455
288.0,0.005761708154402042,814.0,4.0,1305.0,2.0,-0.00683791097253561
636.0,0.004228365472573194,223.0,7.0,763.0,7.0,-0.0020181693288031967
936.0,0.0002192982309185603,1370.0,5.0,714.0,2.0,-0.0009355223044985906
107.0,0.004914544971769479,122.0,1.0,941.0,6.0,-0.014699428947642446
415.0,0.0006441260192697418,783.0,5.0,457.0,1.0,-0.0015988489496521652
856.0,0.008240556773763948,866.0,1.0,492.0,3.0,-0.0013248327001929283
362.0,0.0049306434946857925,390.0,2.0,905.0,4.0,-0.004169714434538036
607.0,0.00900247466193858,59.0,5.0,237.0,5.0,-0.00227724923286587
768.0,0.007886565880139603,747.0,8.0,1199.0,8.0,-6685.63671875
881.0,0.004478983605079977,96.0,6.0,1099.0,1.0,-0.0015910295001231134
899.0,0.0007647802965645966,389.0,7.0,1345.0,4.0,-0.0009549929585773498
607.0,0.005421351734725289,1369.0,6.0,1069.0,4.0,-0.030148258469998836
626.0,0.00865996900175006,484.0,9.0,261.0,2.0,-0.004735446935519576
179.0,0.005789559452009358,953.0,4.0,342.0,5.0,-0.012036124244332314
166.0,0.00021675465952240904,566.0,4.0,142.0,3.0,-0.0034169798134826125
978.0,0.008155614424547316,443.0,3.0,424.0,2.0,-0.0012572847434785218
100.0,0.0028123320617790843,298.0,5.0,121.0,9.0,-0.0072565427562221885
489.0,0.008090038476760795,1204.0,6.0,1372.0,9.0,-79459.96875
88.0,0.002238516654454894,716.0,8.0,983.0,9.0,-0.015585148306563497
973.0,0.008645491065676523,1075.0,5.0,385.0,2.0,-0.005055221556685865
973.0,0.004744917096694617,814.0,1.0,1048.0,2.0,-0.0015210326795931906
870.0,0.009811499355325881,606.0,3.0,755.0,10.0,-3827.864013671875
958.0,0.006252740089650114,1459.0,2.0,178.0,6.0,-0.0012920103006763383
113.0,0.005537177158263292,1070.0,1.0,518.0,9.0,-0.0129321557469666
478.0,0.008767421510216922,68.0,6.0,530.0,4.0,-0.003420508287381381
505.0,0.005161631266824837,1105.0,8.0,1497.0,2.0,-0.06104687485843897
226.0,0.003933179068058723,543.0,1.0,473.0,9.0,-0.003289511096663773
723.0,0.0029680018053519453,237.0,3.0,107.0,4.0,-0.0013318308873567731
302.0,0.003228717404244725,1389.0,3.0,1394.0,1.0,-0.00217102553579025
720.0,0.007206591748597232,254.0,7.0,1265.0,3.0,-0.0029817485972307625
485.0,0.005877416033536876,316.0,10.0,174.0,6.0,-0.003592258745338768
443.0,0.006166366747728774,107.0,8.0,988.0,7.0,-0.01002736291848123
961.0,0.009749409491208661,461.0,2.0,1206.0,4.0,-0.11301409542560577
549.0,0.0029710876325733295,1385.0,3.0,1117.0,6.0,-0.002447094488888979
548.0,0.0016694468708543582,1407.0,8.0,602.0,2.0,-0.005370883480645716
869.0,0.004190895053862639,1136.0,6.0,1384.0,9.0,-2473.682861328125
728.0,0.0006469877013597489,380.0,9.0,1222.0,3.0,-0.001154753357404843
594.0,0.009551458491300553,237.0,7.0,221.0,10.0,-0.0024802238447591664
978.0,0.004102963151078206,330.0,3.0,1229.0,3.0,-0.0015467774018179626
537.0,0.009174647630498925,938.0,4.0,872.0,4.0,-0.006985792685300112
875.0,0.002574981173533282,1270.0,6.0,765.0,4.0,-0.002196348294382915
826.0,0.0011853695242766418,440.0,5.0,717.0,1.0,-0.0010876024881144985
526.0,0.0018318342241001881,1241.0,8.0,66.0,5.0,-0.0035815277765505016
994.0,0.005931494685642649,123.0,7.0,22.0,6.0,-0.0012698693567654118
310.0,0.005358588226157069,1160.0,2.0,22.0,8.0,-0.0036221637320704757
547.0,0.004703328609760124,1158.0,8.0,775.0,10.0,-0.05285647477954626
166.0,0.00017723072721113634,480.0,4.0,973.0,4.0,-0.0028162223217077552
463.0,0.007575287613175611,144.0,9.0,141.0,4.0,-0.002634453035425395
837.0,0.008862694009266859,510.0,3.0,1452.0,2.0,-0.003913719190750271
885.0,0.005508816304348757,1266.0,4.0,27.0,2.0,-0.0024234880995936694
346.0,0.00583999954617771,1057.0,5.0,1213.0,5.0,-0.0127417675498873
361.0,0.0025210381421788028,952.0,7.0,598.0,4.0,-0.0077451254427433015
211.0,0.009702047125695947,766.0,10.0,1067.0,10.0,-11912396.0
971.0,0.0064101516786065835,1453.0,6.0,1066.0,7.0,-0.7297333174943924
724.0,0.005050322057210813,105.0,7.0,1221.0,9.0,-1228.981689453125
248.0,0.009548583728453755,295.0,3.0,481.0,2.0,-0.003952566725201905
155.0,0.004528774210336485,234.0,4.0,209.0,7.0,-0.005349137396551669
944.0,0.0005229144630571966,978.0,4.0,259.0,8.0,-0.0010767997446237132
641.0,0.007381094749951654,1486.0,1.0,592.0,3.0,-0.022263848008587956
667.0,0.008792820010804666,685.0,2.0,1153.0,1.0,-0.0014606601803097874
822.0,0.0009285092954708968,656.0,8.0,871.0,6.0,-0.001038211163249798
503.0,0.005931812889618271,493.0,6.0,1249.0,8.0,-9209.9033203125
664.0,0.0021494566315981745,22.0,8.0,276.0,6.0,-0.003738234916236252
931.0,0.00560139380880833,289.0,6.0,283.0,4.0,-0.0012216028000693769
607.0,0.008828400115652156,205.0,4.0,1463.0,5.0,-0.2212161400914192
259.0,0.006656800983899357,1158.0,9.0,933.0,10.0,-17051.59375
656.0,0.0020965168791100886,1337.0,8.0,1037.0,1.0,-0.00392571222037077
921.0,0.004074888904738274,1369.0,10.0,800.0,7.0,-3283.267822265625
558.0,0.009041305941338057,1235.0,2.0,581.0,10.0,-96.70869445800781
516.0,0.006553314125905927,664.0,6.0,659.0,3.0,-0.003670966038480401
600.0,0.00366437235436771,695.0,7.0,554.0,2.0,-0.0025223312177695334
510.0,0.009843886126004706,523.0,8.0,1471.0,2.0,-0.03005952337756753
877.0,0.002646448033063997,1426.0,3.0,481.0,5.0,-0.0036306033073924483
613.0,0.007300952008526244,877.0,7.0,193.0,7.0,-0.02675908101722598
444.0,0.007600109561154182,135.0,2.0,365.0,7.0,-0.0031902345758862793
553.0,0.008434984146344016,748.0,3.0,968.0,9.0,-40777.56640625
476.0,0.004837250324118646,343.0,3.0,840.0,3.0,-0.003143208387773484
92.0,0.0038349184317050676,943.0,9.0,764.0,4.0,-0.02098950643092394
564.0,0.0038625930890419406,888.0,4.0,550.0,5.0,-0.00219147787312977
108.0,0.00012105416203806214,751.0,9.0,185.0,1.0,-0.004142208478879183
955.0,0.0006646783899306322,1317.0,10.0,1375.0,3.0,-0.0009883531066589056
654.0,0.005626818544402435,593.0,1.0,402.0,9.0,-0.0015602473344188184
314.0,0.002975429047658955,954.0,4.0,1409.0,3.0,-0.0024824750469997527
219.0,0.006283841666124224,386.0,3.0,1183.0,2.0,-0.005833715493790806
588.0,0.004175393529563819,981.0,7.0,412.0,6.0,-0.0042505843192338945
803.0,0.0028289753160087687,875.0,3.0,1274.0,6.0,-0.0014892407867591827
442.0,0.004302373599813243,869.0,4.0,434.0,10.0,-0.0032153433421626687
580.0,0.0095998749074161,603.0,10.0,569.0,10.0,-6913.41943359375
559.0,0.007690873700606679,1084.0,6.0,534.0,2.0,-0.01228995100595057
409.0,0.005451491146110904,228.0,7.0,1459.0,1.0,-0.0028851299895904957
693.0,0.0014379088147733869,699.0,7.0,314.0,9.0,-0.001406806872691959
207.0,0.009840308248871022,886.0,7.0,1195.0,9.0,-765132.75
423.0,0.003344836333569719,547.0,8.0,581.0,4.0,-0.0020559427165426315
815.0,0.006521228640397046,380.0,7.0,1054.0,3.0,-0.003116135480813682
