batch_size,lr,num_neurons_pos,num_hidden_layers_pos,num_neurons_neg,num_hidden_layers_neg,pnorm_order,lagrange_smalltozero,lagrange_pnorm,lagrange_base,lagrange_important_sigs,value
311.0,0.0004087187064108272,535.0,5.0,1176.0,5.0,7.0,5.962318551127433,75689.7057130975,0.14663473722974796,0.4330899782566412,-0.06469674296677112
350.0,1e-05,50.0,2.0,520.0,5.0,8.0,10.0,45732.50630886408,0.3516839100937245,0.01,-1.0956433296203614
270.0,0.0005023245691353613,161.0,5.0,333.0,4.0,7.0,1.352613714167994,47471.78403795548,0.3190001357910304,0.7856410572556406,-0.11423553451895714
202.0,1e-05,286.0,5.0,871.0,2.0,7.0,2.942727721487513,45809.17098402825,0.32356054969072495,0.01,-0.1460808090865612
124.0,0.0003898912648729969,176.0,2.0,1200.0,2.0,6.0,2.396218800127843,37791.60153587265,0.31262374786989855,0.01,-0.04187838472425938
397.0,0.0005459419265065274,288.0,3.0,1005.0,1.0,5.0,0.7279249623392455,71277.03967481157,0.5353430579202574,0.2594707977082062,-0.14757239148020745
190.0,0.0003251716009573028,501.0,2.0,749.0,1.0,7.0,10.0,66844.86048385636,0.4455704305436254,0.41574992578605047,-0.07495070956647396
275.0,0.0007099756559332155,540.0,4.0,352.0,3.0,7.0,7.761285852784299,11720.987812730655,0.3481385318409322,0.1606016093907994,-0.06713090892881154
61.0,0.00030619086844879673,50.0,2.0,1200.0,2.0,7.0,5.249910286939224,48726.71675136945,0.2753101336321759,0.01,-0.029631444811820985
274.0,0.00030004288732079826,181.0,4.0,514.0,1.0,5.0,8.664122378769534,79153.5667356179,0.630131095514502,0.01,-0.10759558826684952
105.0,0.0003915851434197603,795.0,3.0,538.0,6.0,9.0,10.0,60926.60417296808,0.01,0.08256324272712484,-1.0089786291122436
427.0,1e-05,848.0,3.0,672.0,4.0,7.0,7.522421944239467,71513.9953649731,0.13867291964759926,0.5585718235640059,-0.19014143124222754
87.0,0.00024428765320760984,421.0,1.0,831.0,1.0,6.0,3.89682414425327,69984.12265750389,0.22947788656166243,0.4389608794177526,-0.04381139241158962
428.0,0.00012000691434258318,222.0,1.0,773.0,2.0,4.0,5.086406718651461,31835.725356734438,0.5850521571994318,0.6268297369381739,-0.19847312197089195
404.0,4.4418354819112053e-05,1065.0,1.0,1101.0,2.0,6.0,3.671655831551123,35503.44752080172,0.2508396008493238,0.2837865698031687,-0.11003637239336968
291.0,0.0008873164937755145,480.0,4.0,917.0,3.0,5.0,6.179378223402373,91824.69073200347,0.4150877630032225,0.4772792176307597,-0.09090361297130585
205.0,0.0006539380676117724,318.0,4.0,857.0,4.0,7.0,10.0,44428.02874928871,0.3777620926847554,0.8447088388719303,-0.07869096770882607
411.0,0.001,133.0,3.0,436.0,2.0,7.0,8.93557233610408,18300.749340920527,0.15054707307086526,0.37127337842774033,-0.0781657412648201
152.0,0.0007088505213505478,1057.0,1.0,722.0,5.0,5.0,9.774497774522464,69208.8412965224,0.485310615858179,0.7720051449007423,-0.060531582683324814
56.0,0.0008736351670548809,234.0,4.0,622.0,6.0,5.0,3.851047879649447,54117.012320619746,0.7834866625951363,0.19279255379968316,-0.04455186892300844
366.0,0.0006417214548399397,1127.0,3.0,872.0,3.0,5.0,4.314775972855957,98504.70220314912,0.8004615472839979,0.05698827738485056,-0.11001445688307285
103.0,0.000541118242220727,927.0,3.0,249.0,3.0,6.0,0.1,48387.2609930264,0.36568300543195714,0.22066998047619157,-0.05180667955428362
220.0,0.000350999237673603,1160.0,1.0,861.0,2.0,8.0,4.681640478570947,42600.34193871328,0.3200908283381197,0.24668816838638047,-0.07664622478187084
385.0,0.00013359506765325902,390.0,6.0,587.0,2.0,7.0,9.43810157370642,17603.777012578386,0.6104015936156323,0.6683883237431766,-0.14344381541013718
393.0,0.00024854452927650436,831.0,5.0,113.0,3.0,9.0,6.735855449205366,1000.0,0.3943606262445812,0.544715328156892,-0.09410838112235069
138.0,0.0007077949898183955,125.0,2.0,812.0,6.0,3.0,7.231647143836762,65597.39773048897,0.7465379772399481,0.17029359870150926,-0.04288037940859794
155.0,0.00045836049399253074,849.0,4.0,524.0,4.0,7.0,10.0,66790.16408492596,0.18650214854378883,0.5730602550231177,-0.0528903154656291
448.0,0.00047876166374824947,1060.0,5.0,1045.0,2.0,9.0,10.0,69663.52784264644,0.44276074383640196,0.26347336598192456,-0.14862986356019975
309.0,0.0007030138018685442,967.0,2.0,418.0,4.0,4.0,0.1,98460.75654513318,0.2923141969144659,0.5455572938047994,-0.0734744317829609
486.0,0.0002815102249200039,923.0,4.0,803.0,2.0,6.0,9.107614221410184,74515.00229148132,0.42096677188255494,0.01,-0.13805268108844757
92.0,0.0003140294133834508,317.0,4.0,439.0,3.0,5.0,0.9104968242664264,52981.932249912425,0.7346043980868986,0.4534895629594945,-0.05685512535274029
100.0,0.001,445.0,6.0,499.0,2.0,6.0,7.928551371817046,27466.50360872053,0.7936421849627018,1.0,-0.08362017273902893
20.0,0.0004296754353049088,1103.0,3.0,1028.0,5.0,9.0,10.0,70281.39528475988,0.3405318153478794,0.02791545675248335,-2.0
500.0,0.0008383870702762175,1183.0,4.0,1000.0,3.0,9.0,10.0,55207.857987720425,0.4052652091751782,0.4006660860474492,-2.0
483.0,0.00031881691681272977,90.0,1.0,510.0,4.0,7.0,4.740599656732402,56396.172974295645,0.032253837803657426,0.01,-0.05406087059527635
500.0,1e-05,1038.0,6.0,338.0,6.0,6.0,3.378373140932204,60091.88242024852,0.01,0.43212019446144895,-1.0579828798770905
417.0,1e-05,403.0,6.0,293.0,3.0,7.0,0.8146342747516634,56368.66166947388,0.4046405219631978,0.01,-0.23531852141022683
20.0,0.0003707687971873082,359.0,1.0,402.0,5.0,6.0,5.817137591034158,74810.35467568105,0.30330496562800546,0.6506440662528528,-0.021387016959488393
500.0,0.000959346184777679,594.0,3.0,1092.0,6.0,8.0,4.629610246341164,6460.299599906278,0.4734176639517862,0.01,-0.09446450620889664
43.0,0.000982954999588773,839.0,1.0,448.0,3.0,7.0,0.12325109272405382,38615.7724261043,0.01,0.2379842322692497,-1.0054974496364593
344.0,1e-05,545.0,5.0,219.0,1.0,6.0,0.7567560374459447,46168.34145475677,0.20742901042917766,0.07951032692696375,-0.22946910932660103
223.0,0.00042611129862896033,133.0,1.0,1200.0,3.0,6.0,6.729535710514485,27436.691881872764,0.7533739337394375,0.5967026742911588,-0.11605589054524898
35.0,0.000592708496050259,94.0,5.0,733.0,2.0,6.0,6.395359373266229,63325.75486005869,0.5352803355476348,0.48315845135854474,-0.0406845772638917
500.0,9.899029575054776e-05,91.0,5.0,1165.0,5.0,9.0,5.419768613092982,72409.08249851121,0.0480760206435706,0.387166916630862,-0.15233888179063798
20.0,0.0007178228454334499,306.0,2.0,350.0,3.0,4.0,5.654054456672733,56631.17983470191,0.8253569480644755,0.30787074297149547,-0.02597201718017459
20.0,0.001,713.0,3.0,970.0,2.0,5.0,5.591935066694529,69111.70874529015,0.9007958944007839,0.5619771230762388,-0.0381954126060009
176.0,0.0004987504908148635,928.0,3.0,792.0,4.0,5.0,4.048770144956677,89742.53690034682,0.209824690553316,0.270065013178286,-0.04047746043652296
20.0,0.0006808288693451816,275.0,3.0,1200.0,2.0,4.0,5.5989319215589655,77422.47976696225,0.27435199562228885,0.7736532096022511,-0.019894974026829004
500.0,0.001,378.0,4.0,528.0,2.0,7.0,6.21916437750902,18577.704993085066,0.39839012338241736,0.06347933685144737,-0.11217576116323472
20.0,0.0006085751558092936,1089.0,2.0,426.0,2.0,5.0,8.115663033008298,44120.39265777833,0.6535311093927152,0.5034264883959176,-0.024951114505529403
20.0,0.001,365.0,1.0,848.0,5.0,6.0,7.265516526504197,67246.534673099,0.944675265802221,0.42973569319963,-2.0
459.0,0.00032724280439808156,50.0,6.0,845.0,2.0,8.0,9.379734282498186,47069.681371733626,0.44415747609851375,0.07364366281262043,-0.19956052526831627
33.0,0.0009811552032664883,508.0,5.0,456.0,1.0,4.0,3.1728521593219794,67932.22213957492,0.7927591328788266,0.628409960027847,-0.043789390847086905
214.0,0.0001660611253817897,320.0,2.0,1133.0,1.0,6.0,3.7562771601835196,56904.923729594164,0.5881163361150783,0.30445805522740077,-0.10772284269332885
145.0,0.0002930721330600941,1092.0,3.0,1200.0,2.0,7.0,9.433990663393867,37275.08360304605,0.3014579633426935,0.346229047422516,-0.05958615057170391
136.0,1e-05,1178.0,3.0,882.0,1.0,5.0,9.696985477388903,75906.76539838863,0.5029288197845682,0.8538080887584741,-0.08350732363760471
72.0,0.001,974.0,4.0,836.0,2.0,5.0,8.815162035633646,56255.589640935264,0.7144228591135434,0.1725281770603247,-0.05380605161190033
453.0,0.00038531394098383016,107.0,6.0,805.0,1.0,6.0,4.541887822308346,58899.67167682444,0.6490452852543317,0.30610670409994656,-0.20019146725535392
20.0,0.001,1147.0,1.0,453.0,6.0,4.0,8.73227217387621,40374.18085892887,0.6172559340980128,0.19904461946285842,-2.0
42.0,0.0005880558839145677,212.0,5.0,58.0,1.0,5.0,9.468455958160892,60293.87831133336,0.41006034348866555,0.17292072321543253,-0.028041505813598634
185.0,0.0006927007189011752,253.0,4.0,539.0,1.0,5.0,6.495835659850551,70811.82502832159,0.4690603432224495,0.6117516913919987,-0.07803626246750354
180.0,0.00040565263765431536,473.0,5.0,350.0,2.0,9.0,3.8321423434144246,73248.18994818594,0.22821051363413075,0.40724329063580905,-0.07467804327607155
165.0,0.0005379211945998212,453.0,5.0,555.0,3.0,7.0,0.6031268054756033,49137.4406678298,0.5377898663270316,0.01,-0.0617119150236249
372.0,0.00040162418736907073,904.0,3.0,1069.0,3.0,7.0,7.144622483338835,40238.50490526313,0.051962486209107095,0.20673078127146483,-0.04224249981343746
430.0,0.00019886301562249033,511.0,1.0,482.0,3.0,7.0,1.5362115531713425,63067.07760733914,0.3891221193111738,0.6594717651333774,-0.14686600416898726
278.0,0.00033089369223500154,56.0,1.0,633.0,3.0,6.0,2.741339496363467,48208.24520144285,0.5051762521561902,0.44047295182402446,-0.1399553708732128
500.0,1e-05,674.0,5.0,1148.0,1.0,7.0,2.6290241802402248,41127.47901991466,0.02204836855806401,0.21518836776453812,-0.12110691331326962
21.0,0.00030006932018766764,119.0,5.0,1087.0,4.0,4.0,5.309993637680176,59585.62918640646,0.8603707366210457,0.21785187324473518,-0.02773391390219331
442.0,0.00014771384156315705,468.0,5.0,1166.0,2.0,7.0,10.0,43501.798287892285,0.31830258681346363,0.1930929211113703,-0.12652471102774143
20.0,0.0006915576402421582,987.0,4.0,714.0,5.0,5.0,5.982177248541155,60764.70488478086,0.586182045465953,0.6097013755828783,-0.02815588442608714
71.0,0.0005061708898350516,342.0,4.0,885.0,1.0,6.0,6.045444525689145,24226.381666648704,0.018867808750526356,0.06688949603120707,-1.007918757200241
20.0,0.0007268077301918544,1039.0,4.0,538.0,4.0,4.0,7.66085564802749,83851.03571615643,0.9182234014061534,0.4336297280088357,-2.0
181.0,0.0005854651803362443,213.0,2.0,349.0,1.0,3.0,8.027435268757829,97410.55237285752,0.40639129812259883,0.29327092579011094,-0.044655744545161725
20.0,0.001,80.0,5.0,419.0,1.0,5.0,7.157941145397034,62681.2594197319,0.84958652564034,0.6204380541733269,-0.03194009810686112
103.0,1e-05,59.0,6.0,493.0,4.0,3.0,4.124734567555512,60640.0891160264,0.5524929558690996,0.09255688916631413,-0.10741728730499744
20.0,0.0006925503637056481,1008.0,5.0,229.0,3.0,6.0,8.736512282066395,81505.23507689415,0.05751431463073024,0.5071134696857498,-2.0
224.0,0.0007891917793195908,50.0,5.0,571.0,4.0,4.0,1.9854232418432987,47444.306400231406,0.6095726899836216,0.27657902807021645,-0.09882244728505611
234.0,0.0007973880996032531,611.0,3.0,880.0,3.0,5.0,1.592175994174585,46625.72338743946,0.4123352809921082,0.7431581308580472,-0.07262201867997646
172.0,0.00041364241272261697,594.0,1.0,1058.0,4.0,4.0,7.157986103405067,87581.02773172365,0.31420885669251786,0.48321344943116085,-0.052851144783198835
231.0,0.001,636.0,3.0,868.0,1.0,4.0,6.639327210744358,57375.07675360735,0.7553752094877588,0.5535688992567473,-0.09881905689835549
247.0,0.0003595890129186491,605.0,3.0,1200.0,2.0,7.0,5.999876097214874,64779.289388676276,0.1917263404858251,0.5101471716844465,-0.06849094405770302
278.0,0.00012419260932613379,50.0,1.0,791.0,3.0,4.0,5.425673908720517,89962.90344017172,0.031414673445164534,0.3740791234156461,-0.21559102945029734
335.0,0.0006283867242294983,50.0,5.0,697.0,2.0,4.0,2.406397584030709,56574.58010758736,0.13634063377024128,0.538492640376666,-0.11200477965176106
206.0,0.0003710791000109031,161.0,1.0,893.0,2.0,6.0,2.4552132196440493,89046.841164941,0.10878125880676358,0.4456127969566017,-0.05511203333735466
209.0,0.0006677246765090837,50.0,5.0,338.0,4.0,5.0,3.5592060068548235,58254.94542454386,0.7456580587495383,0.033817528587974606,-0.09571502022445202
140.0,0.00021876370188586417,325.0,1.0,767.0,2.0,4.0,9.077503282781137,75735.26047438639,0.3731305765032096,0.839258766998348,-0.06043919380754233
195.0,0.0004581115148502402,1200.0,1.0,80.0,2.0,8.0,7.3332473966068,30708.420507328705,0.13531516383124104,0.19022229308327807,-0.055282813310623166
367.0,0.0005517364842316916,518.0,1.0,1194.0,5.0,4.0,7.232502449672906,100000.0,0.13389290270151571,0.6200440005736363,-0.061442284286022185
444.0,0.0004593890941654335,1107.0,2.0,927.0,5.0,4.0,5.347523606920004,91774.1781507553,0.45796163763882164,0.537079055051512,-0.09070727042853832
452.0,0.0005875171227645645,50.0,3.0,431.0,1.0,4.0,5.680624602424038,52065.706113159205,0.6670356992272266,0.39731909406769594,-0.18966038078069686
190.0,0.00024776420396123433,50.0,1.0,859.0,2.0,6.0,4.800788466871378,71547.68665662273,0.1432720506155234,0.601950424342067,-0.10411163046956062
236.0,0.0006323696446262321,50.0,6.0,1083.0,3.0,4.0,1.3731940119687889,59839.7694163819,0.659503842456233,0.724564521168764,-0.12165411598980427
299.0,0.00021147080856360353,951.0,4.0,1166.0,5.0,4.0,2.176983482174516,72181.00150516315,0.7817280446209476,0.07560083962891254,-0.10638808719813823
448.0,0.0002600251599984999,209.0,3.0,1084.0,2.0,7.0,0.7991347425022726,73605.81197226325,0.25211719536624333,0.38924666383323725,-0.11426855809986591
20.0,0.0008834804192363425,638.0,6.0,1029.0,4.0,5.0,5.18847853907187,39464.74846906175,0.6144539399106814,0.5594390109194607,-2.0
