batch_size,lr,num_neurons_pos,num_hidden_layers_pos,num_neurons_neg,num_hidden_layers_neg,pnorm_order,lagrange_smalltozero,lagrange_pnorm,lagrange_missclassification_0,lagrange_missclassification_1,lagrange_missclassification_2,lagrange_missclassification_3,lagrange_missclassification_4,lagrange_missclassification_5,lagrange_missclassification_6,lagrange_missclassification_7,lagrange_missclassification_8,lagrange_missclassification_9,lagrange_missclassification_10,lagrange_missclassification_11,lagrange_missclassification_12,lagrange_missclassification_13,lagrange_missclassification_14,lagrange_missclassification_15,lagrange_missclassification_16,lagrange_missclassification_17,lagrange_missclassification_18,lagrange_missclassification_19,lagrange_missclassification_20,lagrange_missclassification_21,lagrange_missclassification_22,lagrange_missclassification_23,lagrange_missclassification_24,lagrange_missclassification_25,lagrange_missclassification_26,lagrange_missclassification_27,lagrange_missclassification_28,lagrange_missclassification_29,lagrange_missclassification_30,lagrange_missclassification_31,lagrange_missclassification_32,lagrange_missclassification_33,lagrange_missclassification_34,lagrange_missclassification_35,lagrange_missclassification_36,lagrange_missclassification_37,lagrange_missclassification_38,lagrange_missclassification_39,lagrange_missclassification_40,lagrange_missclassification_41,lagrange_missclassification_42,lagrange_missclassification_43,lagrange_missclassification_44,lagrange_missclassification_45,lagrange_missclassification_46,lagrange_missclassification_47,lagrange_missclassification_48,lagrange_missclassification_49,lagrange_missclassification_50,lagrange_missclassification_51,lagrange_missclassification_52,lagrange_missclassification_53,lagrange_missclassification_54,lagrange_missclassification_55,lagrange_missclassification_56,lagrange_missclassification_57,lagrange_missclassification_58,lagrange_missclassification_59,lagrange_missclassification_60,lagrange_missclassification_61,lagrange_missclassification_62,lagrange_missclassification_63,lagrange_missclassification_64,lagrange_missclassification_65,lagrange_missclassification_66,lagrange_missclassification_67,lagrange_missclassification_68,lagrange_missclassification_69,lagrange_missclassification_70,lagrange_missclassification_71,value
471.0,0.0006022493670976431,953.0,2.0,841.0,5.0,7.0,1.5610089671661982,75579.76857836335,0.09088057157831009,0.08491912933763593,0.011671198921857449,0.08793285954853908,0.009407580043840133,0.09459073997853429,0.05463703628430106,0.013493725718230437,0.058972756282470035,0.04242857327206743,0.06724963996789299,0.03587428837118422,0.07211707476200638,0.0980054900141776,0.06812291298504956,0.07537061125992184,0.06659116768530883,0.038079300211796306,0.0786306225695636,0.008185517446011991,0.08359541569224685,0.08809285701458572,0.04944991373329994,0.05662122639769725,0.023505321176018897,0.044208048845743975,0.00997069415898102,0.03014597957851162,0.027359432984508488,0.08579357067913629,0.026337777186008767,0.011290477402498299,0.03933336627632611,0.012672805098170904,0.016851704209844325,0.08062778854985497,0.053971974777472974,0.011224010395317566,0.054048642773377974,0.06175270923349238,0.05928887966906731,0.014122958346153975,0.020972993426315333,0.021320516386044604,0.09726336236065719,0.01888414887134276,0.03320264468184096,0.08381543228269095,0.03237864973103706,0.05735807540671555,0.046238984677990216,0.0924933237898449,0.07318366136485943,0.03979919041339545,0.0394237159794087,0.08484912656154084,0.06696615967229966,0.09279916256373191,0.01465747986333859,0.02753608408392009,0.08624165935385769,0.06434101038851162,0.07776027993941803,0.06983999474710731,0.06308430537150528,0.044029025686738985,0.06293075941540988,0.06976691405058331,0.03811221964073186,0.015189447028674294,0.0571628171508342,0.07322619779479833,-0.060422560386359694
464.0,0.0001513607614041504,918.0,5.0,106.0,5.0,6.0,8.407560127770001,78872.19368859303,0.02659766018807792,0.04578601241743663,0.04968998248548006,0.02878553208852074,0.024992585958486774,0.03910273399729144,0.03502703685205786,0.04176536557373815,0.06212328168846597,0.01587617922783411,0.061870328475399694,0.08336467888455035,0.09049541825469848,0.017591737957340568,0.06838612767144897,0.029609245725663445,0.027498585553283713,0.01573307305228309,0.06246419289383892,0.06317163922747696,0.05403917396705598,0.09212365009243498,0.05171237245968573,0.021700826316623664,0.008751230922203162,0.07795426107849512,0.09725957976232125,0.08762390726166763,0.062011473982100516,0.0354517769438631,0.048172141658339884,0.03612239894443875,0.050988689634692816,0.05225497083971208,0.061735697054558294,0.020552905357589274,0.026278514734621783,0.050552294185425846,0.06155004341348042,0.05321878880568341,0.09322948921095642,0.07180055160001192,0.04235415085290558,0.09684033221112093,0.06818577237770074,0.06767544494597144,0.08958601137089156,0.047789761519048415,0.022428218709626975,0.0582665532130713,0.08437973919440803,0.026278615691942262,0.06895646911197936,0.044218103227829375,0.012776996285263315,0.04117129111409595,0.08345768601351417,0.08638772952291354,0.06543853352689216,0.03849662340883121,0.09194646693126066,0.04910359133652797,0.013753834286358305,0.05309293084714738,0.012341910338430491,0.020240621296266734,0.0671436818976146,0.07014795162844926,0.08619452389305624,0.04826612632187553,0.07109292840463766,0.05640255914584558,-0.0985045649111271
51.0,0.00024062829476261823,513.0,6.0,236.0,2.0,7.0,3.6638209913468827,4511.697653642299,0.02320012795909758,0.021472811683092757,0.030241361051031576,0.030339036425494417,0.08105978007131237,0.08743290729176798,0.029911046171991317,0.06880816417139429,0.020466526404952806,0.07609425170747866,0.06831821230386079,0.08720335331973209,0.0980692140010277,0.07685452225973183,0.009688440339488033,0.021055790671998437,0.09419610114339871,0.013676597065147593,0.034609881719484197,0.07572257883116096,0.08656460514260683,0.05179142035724086,0.08833333318192033,0.06758401973220854,0.09509281440818715,0.05259157990777206,0.030062474161238435,0.030510491189276845,0.0996293856600747,0.06860731173905463,0.07448202382787025,0.06447693333828,0.015125834999380281,0.060521752328648024,0.09206685827126482,0.07541603302708055,0.060243381602773156,0.05313500514709758,0.0991247254351057,0.09687794031661692,0.07911368337945476,0.019717888310713902,0.06858146878241801,0.09591749816200809,0.0560979777127466,0.0744249413312669,0.05956552037248993,0.09468404654802895,0.08174387686768475,0.054167164914354304,0.031161628900269585,0.02816563097174205,0.05122590658128425,0.0831608520661084,0.028422955546444258,0.09822097596539794,0.04891715089196789,0.08574176964559377,0.07382068400801242,0.050535352500813535,0.04795030519841981,0.01107409761267757,0.09931555394920807,0.04925486113635633,0.04061096794048066,0.095286720035927,0.08552336240165642,0.037773278068625814,0.07701492452767345,0.07016168935799535,0.06076844930795424,0.05849484272401949,-0.6879947720095515
418.0,0.00020680893170429824,636.0,1.0,915.0,5.0,8.0,3.892826348491278,1874.241392930327,0.03825805625306711,0.0112237339116066,0.05975678741973063,0.03691735370788429,0.027828852490253027,0.0404948960777522,0.02881151790846175,0.09621566965725423,0.0687114502447681,0.02679099358152467,0.06548333018959165,0.06242574552225915,0.09492242572513765,0.03689216436701593,0.09387078110648198,0.09000409940531323,0.08826859603610518,0.07636044587001917,0.010629460897096443,0.06200371759940709,0.08096150510879727,0.014951930661063744,0.05270750962970113,0.08174148513003066,0.09408120951837085,0.055071670004995105,0.07406051998054972,0.07139994113715153,0.0732762381781919,0.02992762379440226,0.03954545666822692,0.028972607916272354,0.051592090645885685,0.07850536919533585,0.09566648008634826,0.06537586332271732,0.016681001206017124,0.04834731450543775,0.05329218045581873,0.04966469860482316,0.09784101347727253,0.012530559827771001,0.0439341563952026,0.027653500007891806,0.0842170516659729,0.038060150281723465,0.0648536067504478,0.030385653775147313,0.051872879710385504,0.06276476491402128,0.0613409376059169,0.047523536167892955,0.06640544571460867,0.0665954375075111,0.019090320559099788,0.07518094112197707,0.08608467033590386,0.09752298601716158,0.07039391117358884,0.01228610286405114,0.08351084781164653,0.08264891569152652,0.012667636924256848,0.047933352344585435,0.05182516786265968,0.010896763625281407,0.00948249637924563,0.015325237087744215,0.0460327652107973,0.08711574399451913,0.09395503048822007,0.0818065214479812,-0.05027464907616377
274.0,0.000713888887158724,616.0,2.0,1190.0,5.0,6.0,1.8674654982816599,52272.75438868675,0.0493161323763967,0.015616630992080799,0.08530262274678194,0.05647483169179587,0.06578876895025257,0.0821978890018013,0.04585069306346196,0.05963471786820201,0.03840484827074702,0.0779066275550134,0.08514717380149608,0.096791575733331,0.08852343133529375,0.01433386932707444,0.06631037305341662,0.01950631423471569,0.060290997487174154,0.08670267273847385,0.0775297918198676,0.09951384016045708,0.03652858294538577,0.03578181691624345,0.057441037546393105,0.06551269883009822,0.057067741520701716,0.018720648144839,0.08605635366140371,0.009640972873449793,0.02524443842778061,0.0950998017241586,0.08052093195015478,0.030437507246749547,0.0948776930123004,0.06304475387827445,0.04776119203308595,0.009573752565989411,0.009808710280445837,0.06944308836464283,0.08610159129543712,0.05470093442500572,0.06554873206396633,0.09589149180542716,0.039654203191574935,0.014918097779632737,0.029276989364642396,0.07882132087322175,0.08295362688048749,0.05985839899612469,0.0391001067677947,0.08377385622126698,0.06481749659188374,0.039370729215320796,0.046510151247338594,0.03460018296930667,0.008506533245579123,0.02121772552214757,0.04773431883104078,0.020176998204221294,0.0992764101810126,0.03593774558296309,0.040597009911166694,0.026384064759712642,0.009611906240412244,0.015427733445355796,0.08257316025070233,0.011996620188621687,0.07278386279692212,0.09152750123956863,0.04055524262496061,0.045246415662131265,0.06065375051852962,0.029122004584314062,-0.044380181841552256
113.0,0.00042521937379271283,714.0,4.0,734.0,5.0,5.0,1.1542457480039703,61280.94298328356,0.038872353017157725,0.06220234054912439,0.07938884049958167,0.09199457316974669,0.07989213766001363,0.09319610736402525,0.046084647320700695,0.03773636384211066,0.046097145702554874,0.04839154130387737,0.04512258767365758,0.07526614885311705,0.1,0.07569548525819889,0.09869228381320794,0.08073303910566099,0.0630325684607271,0.04944864126081424,0.061422546963687145,0.05962269733928287,0.04215683531930964,0.03996513845943408,0.0631712875350827,0.08055080024471795,0.01512395127604588,0.014471601992156198,0.04466571295662824,0.08598090865628893,0.06836249022317159,0.1,0.06278859734270609,0.05236565393008452,0.018369242911932517,0.008,0.01525300813622998,0.03102727717577021,0.021437187988356733,0.01353989812077237,0.02146455244217453,0.04417970162914585,0.09797253791334157,0.009527847894299312,0.05223330927584516,0.008,0.06685363892650115,0.06689056893209862,0.037728891432508946,0.014448797304010629,0.020474131530556477,0.05554631303545605,0.05518119931351391,0.016856381808611435,0.05119499491065696,0.06687193893548404,0.008,0.046455722752410195,0.020494205333073657,0.0891837016427584,0.009837642937294845,0.09245570735908665,0.05625751013348911,0.06644495318075672,0.021547829117621868,0.1,0.008,0.047726612597295916,0.02685269342167223,0.024974282207146255,0.04599806495219014,0.08820015229791728,0.05579216671883286,0.07319935071056671,-0.023017796315252782
129.0,0.000545945511893516,898.0,4.0,520.0,4.0,8.0,2.6081175858283747,38743.8440477862,0.07876373886647747,0.05812036303935513,0.015926066622631123,0.0714146994195578,0.03684806283247369,0.09590261340522419,0.04169463423316244,0.008,0.008,0.05908525440064725,0.08465027848392534,0.0843169219918245,0.08032615201465462,0.02678719745406411,0.05900579803678647,0.008,0.047237131210988936,0.09829578159967678,0.031375986912023646,0.08415445837498331,0.022521648529361164,0.04699364936233288,0.037872214623113874,0.013205027556268244,0.1,0.023782839691848093,0.02400501460391579,0.06771297603132187,0.06599237129536077,0.05995040035651261,0.08219552218775059,0.05966508738884938,0.0803225391039023,0.06559544039107007,0.0917085831711939,0.056778174098701895,0.014533471684333278,0.07070837025067855,0.1,0.023421545414824906,0.03357300810913577,0.049734892605720546,0.038855713416443005,0.008,0.05394391437976633,0.04669442862808448,0.04966912427936772,0.1,0.07993324492001894,0.06123399958560195,0.0835779477453168,0.02352139120589353,0.07363522349372309,0.08668179033972953,0.026906351855294244,0.05881948692813026,0.09699722316650991,0.045575608722275424,0.09391277605670204,0.1,0.06749417444503482,0.03958969931068118,0.06252948355189927,0.1,0.06774679126847405,0.06802708139625255,0.03939033922404109,0.029081493694248405,0.09793899727742178,0.024040572374027274,0.08501609250466355,0.05869254543118158,-0.0252503071911633
148.0,0.00040062689961620424,903.0,3.0,160.0,3.0,6.0,4.243485273674026,3146.051601607941,0.05082512383825407,0.04409099509751338,0.009053274303744075,0.04228241955259462,0.1,0.08146128898527968,0.020548205986599836,0.039763102119947887,0.008,0.020173820220546652,0.07901839424493465,0.03328226931866084,0.032575970192780246,0.05041587719577701,0.023418247218333903,0.0869913504784009,0.07269910147978956,0.03878541033499499,0.023962756525727685,0.05104198351878815,0.044059907259214756,0.08813807570327867,0.013401064680570143,0.09370573932825976,0.08669449435128873,0.047446572885930634,0.04577282611641635,0.09163903084190153,0.06193839919122399,0.04096129184403616,0.06777274365507593,0.0412604797294717,0.021096430283167985,0.041668677215529734,0.026864697402917546,0.023490393098261175,0.05042675025115213,0.07088468726832348,0.08996359693933609,0.05195335497745601,0.026878190526730593,0.08896880974053459,0.02365892373692128,0.019898805429723648,0.08000540739488446,0.009759718117903198,0.050476201183223345,0.0504109995081206,0.012324590974101917,0.06744160726912878,0.027957462516801267,0.07149258596416316,0.03611871663776898,0.016625858722340146,0.044244765668122576,0.057891076896442406,0.008,0.02611750689710086,0.08133463802006946,0.09003634911601943,0.07375451833731109,0.09723866610809978,0.1,0.09983707096456548,0.06895468090340733,0.0845021595103845,0.011796456282975525,0.09385911645634107,0.09476617022797915,0.06672863313531902,0.0969739903969565,0.1,-0.7440955868922174
122.0,0.00017550680591972367,898.0,3.0,1200.0,3.0,6.0,3.7403395983637644,69694.60423104059,0.0952260282575895,0.1,0.08146769819667873,0.1,0.043569852178347496,0.03332469831953244,0.03450750735610497,0.06547761365786572,0.07012964770158214,0.01585732336912609,0.024820417541415018,0.06938501746524706,0.1,0.03160558661885357,0.1,0.008,0.017488968210854265,0.05206369005415719,0.06550390753888145,0.05889021005552488,0.060381092869157355,0.05888557674080603,0.017946815603969813,0.07351255282805041,0.0791252565234461,0.05464793614648001,0.04230016985459497,0.0638488775306231,0.02764420270350296,0.04478143957551311,0.04651827937609202,0.06829981123041101,0.09739850327000946,0.008,0.07558744289737002,0.008,0.03937315124485927,0.08787022346121912,0.04655027410305503,0.09047465275928271,0.02102781414239045,0.008,0.1,0.008,0.08416923866083409,0.06730102829482702,0.05538023830785648,0.026367706713425275,0.06218091563379254,0.04941370288857529,0.008,0.03356530760100736,0.09788650576665509,0.09315830234588465,0.04343337544709772,0.1,0.020082291963659814,0.08187178493859446,0.06619061379116281,0.09285387781483048,0.03215058326732342,0.09305324838569612,0.08614784541838755,0.1,0.01766133336369314,0.1,0.030954477667922146,0.0730873434924969,0.08131966178539979,0.022013843082560644,0.08859738565514294,0.08624643642716323,-0.024947206489741802
158.0,0.001,985.0,1.0,1200.0,5.0,3.0,0.1,45405.30729374682,0.06012707722438495,0.1,0.0641166504276835,0.07901762018701752,0.07562973510785156,0.06557424614806445,0.008,0.04377027507771874,0.008,0.0667068898192934,0.008,0.05854012663156771,0.1,0.1,0.048364426024333745,0.07475463267375795,0.05603426640381103,0.1,0.03862964885805334,0.08093960598530811,0.028764309705944284,0.04497586897855567,0.012343432498984949,0.008,0.08100655475194793,0.07963859419169736,0.05549285163716866,0.019764662644544944,0.034741061668717724,0.08023561539271351,0.09893858849454903,0.008,0.021651294640343842,0.05135440389206913,0.1,0.05341110155607106,0.07347144512844261,0.05682535167401587,0.07749476686410312,0.09109930336635322,0.046260887879631236,0.06522269391033278,0.051577726528774036,0.008,0.023560451177531232,0.028519490947330008,0.1,0.06510579458758864,0.1,0.01587192387451665,0.04736632680960403,0.05284386037529025,0.023073075157141694,0.09775574102110826,0.008,0.0785035102066948,0.08272611181049255,0.1,0.04007476373230968,0.0873870120977204,0.008,0.1,0.08004244982218464,0.041387588962145144,0.05656437871656894,0.1,0.0842348138631378,0.027791856646625472,0.07587400264921795,0.02217006017415315,0.07226682307470703,0.08734986616675347,-0.016181511292234062
208.0,0.001,584.0,1.0,1200.0,6.0,3.0,10.0,19570.073145742717,0.1,0.036141172738506436,0.1,0.03653375950184148,0.1,0.1,0.008,0.008,0.008,0.008,0.008,0.008,0.07204131166412822,0.1,0.07367770666338763,0.008,0.008,0.1,0.1,0.008,0.013986964288771457,0.1,0.008,0.008,0.1,0.09142555089880755,0.07118648070159864,0.008,0.06005399106244631,0.06584764256954709,0.1,0.008,0.1,0.008,0.1,0.008078244569461946,0.03527600866650006,0.1,0.02301707636680117,0.1,0.08593449721601534,0.008,0.1,0.008,0.03396211482206743,0.1,0.08017829284798988,0.008,0.008,0.05751654733644685,0.1,0.1,0.03287044342927144,0.1,0.008,0.1,0.06876176144668651,0.1,0.053252122383529985,0.03760937499741164,0.008,0.1,0.09363499888667356,0.1,0.058189754520968036,0.1,0.06511031168151088,0.1,0.1,0.03241445547172879,0.008,0.1,-0.9877624705433845
198.0,5.9691060451814624e-05,851.0,1.0,1110.0,5.0,3.0,0.1,97601.00999517224,0.04283845572617434,0.1,0.1,0.015822733986781107,0.08547711853107584,0.062336614706227644,0.008588126514664464,0.0262795256840483,0.08096976066959036,0.04310723343579246,0.048997891384359504,0.1,0.1,0.09263893709441587,0.1,0.008,0.08788618540919366,0.05859424179668548,0.027166439133110717,0.03253478709165894,0.0663379478210396,0.0705860347890731,0.05577770398814698,0.08754284739639692,0.09066315526995639,0.028880022927711933,0.06275565175747988,0.08934295468196121,0.032371877476818134,0.06554081491232797,0.1,0.013670972809478085,0.03932588584741767,0.0363253904254849,0.02005983982814904,0.033603138231924665,0.03007395380632012,0.06491808436317331,0.07633503985083032,0.044080336335767696,0.08986123139297558,0.06399970335542324,0.023103613575867675,0.008,0.025740688766404275,0.052633098020876824,0.008,0.04853091703041098,0.08867619185602538,0.04070572444198388,0.06619238508784511,0.03908890358271177,0.038460015231455535,0.09072592444039701,0.0351537783995448,0.06906358847565795,0.07865223304943017,0.09637703934124076,0.049816639389485794,0.1,0.1,0.08261602943790305,0.03518694417356889,0.1,0.09084301770625267,0.013074231999672257,0.08357843813241725,0.0513839703363907,0.017525965020694444,0.1,0.055941713856445904,0.07260966661911183,-0.025393259711563587
298.0,0.0008190863763581541,999.0,6.0,509.0,4.0,4.0,1.6179183957159395,26304.88439434039,0.054399232860653776,0.06866823691877247,0.0941101947564752,0.0847894614512166,0.024286550188331132,0.06751540387887306,0.07055061404457144,0.0350883060177595,0.016399815552631765,0.040786217482724395,0.08460665227913586,0.1,0.1,0.008,0.008,0.06399556850177851,0.09787371411642778,0.05552896367096203,0.08068936160935475,0.06764647426506298,0.023713292845706956,0.017981595414887787,0.08910045431796806,0.015646609434216967,0.019094796259544668,0.06973806812582707,0.09829297916742535,0.023333614060918977,0.008,0.0682582812786939,0.07311533288256972,0.08920172166189291,0.047745850215384085,0.053033174942511946,0.07745365600448006,0.058189992646648064,0.057837025167271995,0.08001207793908577,0.07854199882250634,0.047040834749094734,0.053338445775967684,0.09628623806125847,0.04965433093495157,0.008,0.046679973906654335,0.07443300277506404,0.0610829129307931,0.0698101574080601,0.015712249105405255,0.06438166481168886,0.02298151535571733,0.026669419253693625,0.035412559950949156,0.009095836125870171,0.02034258738337113,0.060743899623809876,0.06274561257959793,0.09409421968927972,0.0890413708925199,0.07052359174849271,0.05014033384973476,0.06164316109038096,0.008,0.022984806641246323,0.07006436829051141,0.021973966978674563,0.062412177039186334,0.0938787190055913,0.008,0.03170316059271449,0.061626522426159416,0.060025588732147035,-0.03828597329556942
108.0,0.00013297684766289813,977.0,2.0,451.0,5.0,5.0,7.144727870324813,56007.56325790432,0.05214239619620785,0.1,0.07104139063500292,0.062437459220992295,0.07793181937971216,0.03628903864537505,0.04198239166948876,0.08499949327382886,0.07217133147988375,0.06606629918681883,0.0907304639386706,0.07713263192327405,0.1,0.092978457556542,0.1,0.0619445976736641,0.03567981234859671,0.08344851322517002,0.024819621737547672,0.07439575424234754,0.02426572660473112,0.03567491160384823,0.019557985560707723,0.06560872456136899,0.053101054885817185,0.029658614566006592,0.07321419974085391,0.010950577021596082,0.07367205818630479,0.09813997477513159,0.058498848112232694,0.008,0.02198260378549662,0.06643956852574948,0.09018715594403165,0.03958162254680458,0.07123139845010754,0.016551168899546585,0.04824311196685547,0.09329955715201144,0.009018541410412532,0.010866116716417672,0.037625825794001644,0.09647409141570998,0.09858145808073748,0.014169917054399907,0.08006510690918392,0.05933499714569888,0.0212430034709332,0.0717722237496507,0.018377363687281944,0.01907602296356832,0.08915522683945393,0.055727004104856724,0.047553217923996624,0.0825028745328163,0.07025343408102737,0.008621986233247092,0.0788753770851163,0.02332671982377551,0.09110352328561588,0.0385482330732914,0.09550398272719543,0.08948246717548855,0.06443767070115691,0.080561236654738,0.09236197906366195,0.0303672841262359,0.016502833500761545,0.018088807808489878,0.06693673605727626,0.08170261694523778,-0.021725009474903346
380.0,0.0005066340734849377,251.0,5.0,545.0,4.0,3.0,1.6638624357000595,15422.53297077845,0.00824343771213596,0.0190360972373207,0.06743455025122476,0.03793450737407621,0.02748656122447832,0.050854918213864085,0.06907125858404904,0.1,0.04121403443143831,0.06432267395570865,0.015763715251002307,0.1,0.08545743617215856,0.03108410694939483,0.09995363019134518,0.06396186480313801,0.03319867813340649,0.08155375451199248,0.016182338895563086,0.07598763066162656,0.1,0.037715129723707545,0.05389128878683152,0.033364168488023704,0.027078171711603736,0.008,0.017701280416094294,0.09765821356875032,0.04814022498814866,0.08146923463667213,0.029269943827485215,0.06315737791708764,0.042817822813921165,0.027629869832953916,0.05476004888742289,0.017899972105742325,0.07621409113304015,0.053586675031449274,0.08080093371979544,0.07733168857299058,0.03678849145746843,0.02062840295513771,0.08388279391188969,0.008,0.04338724152330898,0.008,0.012502611076367274,0.010327965488122573,0.03120867444213898,0.039355467007937815,0.016568132752290382,0.04339608277172607,0.07330247658084851,0.06995759602964716,0.008,0.023432360571105197,0.06774708526629569,0.06371730978449522,0.02515960037699085,0.043939542314915175,0.06739277701461412,0.008,0.008,0.08217906717899773,0.0544263050898063,0.023988251828586302,0.039754632225060184,0.09694098806757326,0.008,0.09336323164386728,0.09759340690162177,0.04320721059411084,-0.03606495223939419
121.0,0.00025679012759310824,986.0,4.0,735.0,6.0,6.0,6.112161692002699,10945.539282317433,0.07896843837614784,0.05055940821553013,0.0903747386077331,0.014227348426186302,0.0303129798128792,0.008758031052508542,0.057612186895908926,0.009766890736295039,0.06678799237359158,0.06256960814230114,0.09374331465985064,0.018906892052960013,0.041746536560600546,0.015722798320679247,0.04871363250633584,0.08879702169485926,0.029537195783541123,0.09524456122689492,0.09374453802965052,0.018002035892193652,0.036116156497108406,0.07513454948483136,0.052647573945213876,0.03541019562924759,0.09865797605756368,0.013765062150400574,0.05562626624971947,0.01748883316809391,0.07618767331316426,0.026112244225906463,0.010069055855675737,0.008,0.048340876368839145,0.05098685961259313,0.05345161447450461,0.04658921843699428,0.04285051208732112,0.06781076443136126,0.09688699443171836,0.0606537482918497,0.07439289893153095,0.022894079734446817,0.09227233236246249,0.08508713404525609,0.06855621633200021,0.01970203909851703,0.06965101270230868,0.023430991066062612,0.07992911556875165,0.08114520710644058,0.04755644854682863,0.08695909983953962,0.0874237152339993,0.030936350824571923,0.03965988851687983,0.03392933044900538,0.04048462799537107,0.0581604737307867,0.041742895677050584,0.05020619209339954,0.06624348039957463,0.008,0.035251279706139185,0.08562128835528313,0.016657602175355713,0.1,0.07367782586377744,0.02937776773535037,0.056681304839141695,0.05759508926142067,0.07631625985323959,0.07052245214241065,-0.028181635402143003
152.0,0.0002648803646714942,1054.0,3.0,765.0,2.0,4.0,2.293859438333169,90548.93753400927,0.08471838103946086,0.0614708399297281,0.012879994272378646,0.02242568829111808,0.09141576701751966,0.08900201541282007,0.0927604821216731,0.08411994322984107,0.029307676772277465,0.014900170612281226,0.012197967494685361,0.04355011764347461,0.09815658967717922,0.04890569256658273,0.07981116416846393,0.03999964826568391,0.05983669957528044,0.05638737607760786,0.08797262356356325,0.04232188036227122,0.055430155500378,0.01858787314093028,0.0448588301899328,0.07653501868256432,0.07062995421215792,0.0709664020011998,0.008,0.06753421276772184,0.09902286016272913,0.02918306683454511,0.09108637692858776,0.008,0.05810634553536811,0.08019835031297523,0.0815032352814476,0.03924938244339907,0.01871617172894241,0.012513783477278538,0.1,0.1,0.09018425337899152,0.02951818924432697,0.06059009620993094,0.008,0.03882142033712077,0.07354292046168379,0.09800150215806983,0.052035260225220335,0.029989811899752125,0.012070210118008802,0.08675963965959665,0.011654863544293816,0.037347418657422984,0.07360776742418693,0.008,0.037712011004422716,0.06575409933909362,0.01895109455135041,0.032645721311946665,0.02266412704896941,0.011559150289236776,0.025521517466072258,0.09052715329009525,0.06437286095944675,0.07351289711878056,0.09343042623950565,0.08569177138428055,0.0393357767124531,0.06404467867785867,0.016212121767780314,0.09603716319808536,0.0783228876564882,-0.025459558609873055
175.0,0.001,809.0,1.0,1082.0,6.0,3.0,2.103790333991871,100000.0,0.008,0.08651768412710492,0.07079704743622628,0.04049582627323916,0.1,0.07985488170379462,0.012935943396315961,0.06290694830657796,0.1,0.09116142111401956,0.05729362330835704,0.1,0.1,0.05569948713814474,0.1,0.022285535228941056,0.008,0.0873296854389386,0.0447772724464124,0.1,0.07290188381462309,0.008,0.008,0.020031757124162206,0.050775311320371816,0.1,0.048391859421707366,0.1,0.1,0.07044166378637545,0.1,0.008,0.008,0.021239604850536553,0.1,0.08312987507888897,0.1,0.1,0.1,0.008,0.02439350236517145,0.08090514221997952,0.02536216534068697,0.008,0.008,0.008,0.05999043149156374,0.06402292504865728,0.1,0.1,0.08029328083656798,0.07261157234152985,0.07906871330284038,0.049349008880063584,0.008,0.1,0.08843848632723753,0.09689486261592345,0.06413018553353819,0.06400338138010672,0.09355314355877148,0.008,0.008,0.020743706112128987,0.06947289369808093,0.013398759537503444,0.03512659350259083,0.1,0.008,0.1,0.06254836526588761,0.04280340683402674,-0.652556130848825
179.0,0.0004526290923420961,184.0,4.0,844.0,3.0,5.0,7.7461299761695726,81212.5620742794,0.03872081811549415,0.1,0.09198114980249161,0.07281619711897594,0.03977362661009128,0.08024420073948585,0.02957557749060578,0.04782726767762466,0.1,0.04906193005318272,0.026418881556081793,0.03580462351068177,0.1,0.07959927311639514,0.047785899564864856,0.07099922585110408,0.083786628914781,0.008688907581505,0.0914472639087886,0.05857509872667292,0.08990315680664243,0.010689009981943658,0.04049437416310744,0.021889134460082386,0.08530612310754665,0.09192944350007667,0.06307981657157617,0.017185416178546783,0.011157123024558305,0.027823562876674573,0.09386683078314656,0.1,0.014044260997286492,0.0401247479724099,0.041581198060268096,0.03451660908265554,0.017056483548543583,0.042518839629719835,0.06576906146322467,0.06423155726759608,0.026568654048879075,0.024919146171033742,0.03171743695213139,0.008,0.09441090167931596,0.060632361913225186,0.038956246201955966,0.06810064283046839,0.023488955702847557,0.07908205468386509,0.06445946197239875,0.05168760413746531,0.040820569488519615,0.008,0.008,0.0562308260950956,0.01257999605366891,0.031380242249480786,0.05968722922740847,0.028534774451678423,0.06423535772235892,0.05267137884640332,0.05090574604468681,0.1,0.0529173132148226,0.011973397511804677,0.02921610493690731,0.058091525555083096,0.008,0.031051226268901326,0.029916100732852745,0.08596033641225373,-0.03148883236572146
