1163
15
2231
163
147
294
207
24
36
435
106
18
452
256
542
129
29
34
32
346
19
57
17
30
31
67
74
55
29
65
36
26
58
132
20
27
81
25
46
32
60
22
14
8
10
43
58
22
28
20
32
26
36
54
62
130
23
52
60
61
74
58
76
38
22
8
11
11
40
13
19
23
29
6
25
24
29
22
11
34
11
10
33
28
7
32
22
13
14
8
31
10
