0.007738607050731,0.002579535683577,0.000859845227859,0.003439380911436,0.006018916595013,0.012897678417885,0.002579535683577,0.00859845227859,0.005159071367154,0.00859845227859,0.002579535683577,0.004299226139295,0.004299226139295,0.005159071367154,0.001719690455718,0.007738607050731,0.000859845227859,0.003439380911436,0.000859845227859,0.007738607050731,0.003439380911436,0.003439380911436,0.000859845227859,0.002579535683577,0,0.006878761822872,0.000859845227859,0,0.002579535683577,0.009458297506449,0,0.009458297506449,0.00859845227859,0.014617368873603,0.023215821152193,0.006878761822872,0.012037833190026,0.012897678417885,0.026655202063629,0.011177987962167,0.053310404127257,0.080825451418745,0.080825451418745,0.055889939810834,0.039552880481513,0.039552880481513,0.028374892519347,0.034393809114359,0.019776440240757,0.018056749785039,0.006018916595013,0.002579535683577,0.000859845227859,0.006878761822872,0.006018916595013,0.000859845227859,0.004299226139295,0.006878761822872,0.005159071367154,0.005159071367154,0.004299226139295,0.006018916595013,0.002579535683577,0.004299226139295,0.016337059329321,0.009458297506449,0.012897678417885,0.007738607050731,0.010318142734308,0.00859845227859,0.012037833190026,0.006018916595013,0.024935511607911,0.024935511607911,0.019776440240757,0.00859845227859,0.012037833190026,0.015477214101462,0.007738607050731,0.009458297506449,0.000859845227859,0.001719690455718,0,0.003439380911436,0.003439380911436,0,0.004299226139295,0.001719690455718,0.000859845227859,0.001719690455718,0.000859845227859,0.000859845227859,0.000859845227859,0.001719690455718,0.001719690455718,0.004299226139295
0,0,0,0,0,0,0,0,0.133333333333333,0,0,0,0.066666666666667,0,0,0.066666666666667,0,0,0,0,0,0,0.066666666666667,0,0.066666666666667,0,0,0,0,0,0,0,0,0,0.133333333333333,0.066666666666667,0,0,0,0,0,0,0,0,0,0.066666666666667,0.066666666666667,0,0,0,0,0,0.066666666666667,0,0,0,0.066666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666666666667,0.066666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.022859704168534,0.021066786194532,0.022859704168534,0.021066786194532,0.064545047064097,0.059614522635589,0.041237113402062,0.054235768713581,0.029583146571044,0.037651277454057,0.024652622142537,0.020618556701031,0.027790228597042,0.052442850739579,0.017480950246526,0.02689376961004,0.008964589870013,0.004034065441506,0.003585835948005,0.004930524428507,0.013895114298521,0.011653966831018,0.007619901389511,0.011205737337517,0.005826983415509,0.011205737337517,0.008516360376513,0.005378753922008,0.017480950246526,0.01344688480502,0.008516360376513,0.014791573285522,0.009861048857015,0.00672344240251,0.005378753922008,0.003137606454505,0.017480950246526,0.014791573285522,0.011653966831018,0.015239802779023,0.005378753922008,0.006275212909009,0.005378753922008,0.008068130883012,0.017480950246526,0.01344688480502,0.006275212909009,0.012550425818019,0.002689376961004,0.004034065441506,0.00672344240251,0.001344688480502,0.006275212909009,0.009861048857015,0.023307933662035,0.007171671896011,0.003137606454505,0.001792917974003,0.007171671896011,0.004034065441506,0.000896458987001,0.003137606454505,0.004930524428507,0.002241147467503,0.004034065441506,0.001344688480502,0.004930524428507,0.000896458987001,0.003585835948005,0.000896458987001,0.006275212909009,0.002689376961004,0.002241147467503,0.000896458987001,0.003585835948005,0.001792917974003,0.001792917974003,0.001344688480502,0.001792917974003,0.001344688480502,0,0,0.002689376961004,0.000896458987001,0.000448229493501,0.000896458987001,0.004930524428507,0.000896458987001,0.000448229493501,0,0.000896458987001,0.000896458987001,0.000448229493501,0.001344688480502,0.001792917974003,0.000448229493501
0.012269938650307,0.006134969325153,0.006134969325153,0.006134969325153,0.006134969325153,0.006134969325153,0,0.012269938650307,0.01840490797546,0,0.006134969325153,0.012269938650307,0.006134969325153,0.030674846625767,0.006134969325153,0.024539877300614,0.006134969325153,0,0,0.012269938650307,0,0.01840490797546,0,0.024539877300614,0.012269938650307,0.01840490797546,0,0.006134969325153,0.05521472392638,0.012269938650307,0,0.030674846625767,0.01840490797546,0.012269938650307,0.085889570552147,0.012269938650307,0.01840490797546,0,0.049079754601227,0.01840490797546,0.024539877300614,0.01840490797546,0.049079754601227,0.01840490797546,0.024539877300614,0.030674846625767,0.030674846625767,0.006134969325153,0.006134969325153,0.006134969325153,0,0.012269938650307,0,0.006134969325153,0.006134969325153,0,0.006134969325153,0.012269938650307,0,0,0,0.012269938650307,0,0.01840490797546,0.006134969325153,0.012269938650307,0,0.012269938650307,0,0.012269938650307,0.012269938650307,0.01840490797546,0.006134969325153,0.012269938650307,0.006134969325153,0.006134969325153,0,0,0.006134969325153,0,0,0,0,0.006134969325153,0,0,0.006134969325153,0.006134969325153,0,0,0,0.006134969325153,0,0.006134969325153,0,0
0,0.020408163265306,0.013605442176871,0.006802721088435,0.020408163265306,0.013605442176871,0.006802721088435,0.006802721088435,0.006802721088435,0.013605442176871,0.013605442176871,0,0.027210884353742,0.020408163265306,0,0.020408163265306,0,0.006802721088435,0.006802721088435,0.006802721088435,0.013605442176871,0.020408163265306,0,0.006802721088435,0.006802721088435,0.020408163265306,0.013605442176871,0.013605442176871,0.006802721088435,0.027210884353742,0,0.047619047619048,0.006802721088435,0,0.061224489795918,0.006802721088435,0.013605442176871,0.027210884353742,0.013605442176871,0.013605442176871,0.006802721088435,0.013605442176871,0.061224489795918,0.006802721088435,0.034013605442177,0.034013605442177,0.034013605442177,0.034013605442177,0,0.006802721088435,0,0,0,0.020408163265306,0,0.006802721088435,0,0,0.006802721088435,0,0.006802721088435,0,0.006802721088435,0.006802721088435,0,0,0.006802721088435,0.013605442176871,0,0.006802721088435,0.013605442176871,0,0.027210884353742,0.013605442176871,0.020408163265306,0.006802721088435,0,0.013605442176871,0.006802721088435,0,0.006802721088435,0,0,0.006802721088435,0,0,0.013605442176871,0.006802721088435,0.006802721088435,0.006802721088435,0.006802721088435,0,0,0,0,0
0.003401360544218,0,0,0,0,0.003401360544218,0,0.010204081632653,0,0,0,0,0,0.003401360544218,0,0.003401360544218,0,0,0,0,0,0,0,0,0,0,0,0,0.003401360544218,0.003401360544218,0,0,0,0.006802721088435,0.244897959183673,0.003401360544218,0.006802721088435,0.003401360544218,0.224489795918367,0.006802721088435,0.017006802721088,0.010204081632653,0.227891156462585,0.006802721088435,0,0.003401360544218,0.105442176870748,0.010204081632653,0.003401360544218,0.003401360544218,0,0.003401360544218,0,0,0,0.003401360544218,0,0,0,0,0,0,0,0,0,0,0.006802721088435,0,0.006802721088435,0,0.003401360544218,0.003401360544218,0.006802721088435,0.003401360544218,0,0.006802721088435,0.010204081632653,0,0.013605442176871,0.003401360544218,0,0,0,0.003401360544218,0,0,0.003401360544218,0,0,0,0.003401360544218,0,0,0,0.003401360544218,0
0.009661835748792,0.004830917874396,0,0,0.004830917874396,0,0.004830917874396,0.014492753623188,0.024154589371981,0.009661835748792,0.004830917874396,0.009661835748792,0.004830917874396,0.004830917874396,0.004830917874396,0,0,0,0,0,0,0,0,0.004830917874396,0,0,0.004830917874396,0,0,0,0,0.004830917874396,0.009661835748792,0.014492753623188,0.178743961352657,0.009661835748792,0.004830917874396,0.009661835748792,0.106280193236715,0.004830917874396,0.043478260869565,0.043478260869565,0.198067632850242,0.048309178743961,0.004830917874396,0.009661835748792,0.057971014492754,0,0,0.004830917874396,0.004830917874396,0.009661835748792,0,0,0,0,0.004830917874396,0.004830917874396,0,0,0,0,0.004830917874396,0,0.004830917874396,0,0.004830917874396,0.009661835748792,0.004830917874396,0.004830917874396,0,0,0.009661835748792,0.014492753623188,0.009661835748792,0.004830917874396,0.004830917874396,0.004830917874396,0,0,0,0,0.004830917874396,0,0,0.009661835748792,0.004830917874396,0.004830917874396,0,0,0,0,0.004830917874396,0,0,0
0,0,0.041666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333333333,0,0.041666666666667,0,0.041666666666667,0,0.083333333333333,0,0.083333333333333,0.041666666666667,0,0,0,0,0,0,0.041666666666667,0,0,0.041666666666667,0.041666666666667,0.083333333333333,0,0.041666666666667,0,0,0.041666666666667,0.125,0,0,0,0,0.041666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333333333,0,0,0,0.041666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.027777777777778,0,0.027777777777778,0,0,0,0,0,0,0,0,0.027777777777778,0,0,0.055555555555556,0,0,0.027777777777778,0,0,0,0,0.027777777777778,0,0.027777777777778,0,0.027777777777778,0,0.083333333333333,0.027777777777778,0,0.166666666666667,0,0,0.027777777777778,0.111111111111111,0,0.055555555555556,0,0.027777777777778,0,0,0.027777777777778,0,0,0,0.027777777777778,0.027777777777778,0,0,0,0,0.027777777777778,0,0,0,0,0,0,0,0,0.055555555555556,0,0,0,0,0,0,0,0.027777777777778,0,0,0.027777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777777777778,0,0,0,0
0.002298850574713,0.002298850574713,0,0,0.002298850574713,0.011494252873563,0.004597701149425,0.009195402298851,0.002298850574713,0,0,0,0.002298850574713,0,0,0.004597701149425,0,0,0,0,0,0,0,0,0,0.004597701149425,0,0,0,0,0,0.002298850574713,0.006896551724138,0,0.296551724137931,0.002298850574713,0,0.013793103448276,0.188505747126437,0,0.025287356321839,0.006896551724138,0.241379310344828,0.006896551724138,0,0,0.105747126436782,0,0,0.002298850574713,0,0,0,0,0,0,0,0,0,0,0,0.002298850574713,0,0,0,0.002298850574713,0.004597701149425,0,0.002298850574713,0.002298850574713,0.004597701149425,0,0.013793103448276,0,0,0.002298850574713,0.004597701149425,0.002298850574713,0.006896551724138,0.002298850574713,0,0,0,0,0,0,0,0,0,0,0,0,0.002298850574713,0.002298850574713,0,0
